615	0.38610832	-28.56437326
618.75	0.41042165	-28.40218044
622.5	0.434097416	-28.24130249
626.25	0.457175835	-28.08187705
630	0.479696733	-27.92404201
633.75	0.501699554	-27.76793553
637.5	0.523223372	-27.61369601
641.25	0.544306917	-27.46146216
645	0.564761318	-27.30995085
648.75	0.584848581	-27.16070387
652.5	0.60437587	-27.01241899
656.25	0.623375645	-26.86520651
660	0.64211393	-26.72063849
663.75	0.66015648	-26.57591255
667.5	0.678004271	-26.43407265
671.25	0.695454736	-26.29376859
675	0.712298337	-26.15361068
678.75	0.728803056	-26.01519205
682.5	0.744999398	-25.87862473
686.25	0.760672081	-25.74248982
690	0.776093335	-25.60841109
693.75	0.791292978	-25.47650141
697.5	0.806050012	-25.34531251
701.25	0.820388747	-25.21492755
705	0.8343333	-25.0854299
708.75	0.847907595	-24.95690313
712.5	0.86139271	-24.831033
716.25	0.874558199	-24.70632193
720	0.88716657	-24.58123174
723.75	0.899760912	-24.45908156
727.5	0.911840868	-24.33670102
731.25	0.923690078	-24.21579745
735	0.935331193	-24.09645602
738.75	0.946517344	-23.97708836
742.5	0.957807911	-23.86111735
746.25	0.968411785	-23.74357647
