1.000000	0.000000	0
0.948730	0.027090	0
0.897850	0.045700	0
0.796530	0.073940	0
0.695570	0.094190	0
0.594860	0.109460	0
0.494300	0.121230	0
0.393960	0.128520	0
0.293970	0.128320	0
0.194470	0.117640	0
0.145000	0.106320	0
0.095750	0.090500	0
0.071300	0.078850	0
0.046960	0.064710	0
0.022930	0.044080	0
0.011610	0.028400	0
0.000000	0.000000	0
0.013860	-0.028850	0
0.026700	-0.037240	0
0.052000	-0.042560	0
0.077060	-0.043880	0
0.102030	-0.043200	0
0.151760	-0.037370	0
0.201530	-0.032530	0
0.301150	-0.024350	0
0.400850	-0.018160	0
0.500610	-0.012970	0
0.600460	-0.009780	0
0.700310	-0.006590	0
0.800230	-0.004890	0
0.900150	-0.003190	0
0.950110	-0.002340	0
